genre,rating
Fantasy,8.15
Horror,8.15
Mystery,8.15
Psychological,8.15
Sci-Fi,8.15
Thriller,8.15
Comedy,8.15
School,8.15
Shounen,8.15
Sports,8.15
Comedy,8.15
Romance,8.15
School,8.15
Shounen,8.15
Comedy,8.15
Drama,8.15
Romance,8.15
Shounen Ai,8.15
Drama,8.14
Fantasy,8.14
Romance,8.14
Shoujo,8.14
Drama,8.14
Romance,8.14
School,8.14
Slice of Life,8.14
Action,8.14
Adventure,8.14
Drama,8.14
Shounen,8.14
Action,8.14
Cars,8.14
Drama,8.14
Seinen,8.14
Sports,8.14
Comedy,8.14
Music,8.14
School,8.14
Slice of Life,8.14
Action,8.14
Adventure,8.14
Fantasy,8.14
Game,8.14
Magic,8.14
Shounen,8.14
Comedy,8.14
Romance,8.14
Shounen Ai,8.14
Adventure,8.14
Comedy,8.14
Demons,8.14
Fantasy,8.14
Magic,8.14
Fantasy,8.13
Sci-Fi,8.13
Shounen,8.13
Slice of Life,8.13
Adventure,8.13
Comedy,8.13
Mystery,8.13
Police,8.13
Shounen,8.13
Action,8.13
Adventure,8.13
Comedy,8.13
Drama,8.13
Action,8.13
Comedy,8.13
Historical,8.13
Mecha,8.13
Parody,8.13
Samurai,8.13
Sci-Fi,8.13
Shounen,8.13
Adventure,8.13
Comedy,8.13
Romance,8.13
Shounen,8.13
Comedy,8.13
Demons,8.13
Fantasy,8.13
Romance,8.13
Shoujo,8.13
Supernatural,8.13
Drama,8.13
Mystery,8.13
Seinen,8.13
Supernatural,8.13
Adventure,8.13
Drama,8.13
Mecha,8.13
Military,8.13
Romance,8.13
Sci-Fi,8.13
Action,8.13
Adventure,8.13
Fantasy,8.13
Kids,8.13
Comedy,8.13
Demons,8.13
Shounen,8.13
Supernatural,8.13
Adventure,8.13
Drama,8.13
Psychological,8.13
Sci-Fi,8.13
Supernatural,8.13
Action,8.12
Horror,8.12
Mystery,8.12
Seinen,8.12
Supernatural,8.12
Action,8.12
Sci-Fi,8.12
Seinen,8.12
Action,8.12
Comedy,8.12
Mystery,8.12
Shounen,8.12
Action,8.12
Mystery,8.12
Supernatural,8.12
Drama,8.12
Mystery,8.12
Romance,8.12
Action,8.12
Mecha,8.12
Police,8.12
Psychological,8.12
Sci-Fi,8.12
Seinen,8.12
Action,8.12
Mecha,8.12
Sci-Fi,8.12
Adventure,8.12
Romance,8.12
Sci-Fi,8.12
Shounen,8.12
Space,8.12
Action,8.12
Cars,8.12
Drama,8.12
Seinen,8.12
Sports,8.12
Comedy,8.12
Harem,8.12
Romance,8.12
Shounen,8.12
Supernatural,8.12
Action,8.12
Adventure,8.12
Shounen,8.12
Comedy,8.12
Kids,8.12
Sci-Fi,8.12
Shounen,8.12
Action,8.12
Comedy,8.12
Mystery,8.12
Super Power,8.12
Comedy,8.12
Drama,8.12
Romance,8.12
School,8.12
Adventure,8.11
Drama,8.11
Fantasy,8.11
Magic,8.11
Military,8.11
Shounen,8.11
Comedy,8.11
Mystery,8.11
Supernatural,8.11
Comedy,8.11
Drama,8.11
Romance,8.11
School,8.11
Shounen,8.11
Slice of Life,8.11
Comedy,8.11
Sports,8.11
Comedy,8.11
Romance,8.11
Shoujo,8.11
Comedy,8.1
Drama,8.1
Slice of Life,8.1
Action,8.11
Adventure,8.11
Psychological,8.11
Supernatural,8.11
Comedy,8.11
Romance,8.11
Comedy,8.11
Drama,8.11
Mystery,8.11
Psychological,8.11
Supernatural,8.11
Drama,8.1
Romance,8.1
Slice of Life,8.1
Action,8.1
Horror,8.1
Mystery,8.1
Psychological,8.1
Drama,8.1
Military,8.1
Sci-Fi,8.1
Space,8.1
Historical,8.1
Samurai,8.1
Seinen,8.1
Fantasy,8.1
Action,8.1
Comedy,8.1
Drama,8.1
Magic,8.1
Super Power,8.1
Drama,8.1
Historical,8.1
Romance,8.1
Samurai,8.1
Shounen,8.1
Comedy,8.1
School,8.1
Slice of Life,8.1
Action,8.09
Adventure,8.09
Demons,8.09
Drama,8.09
Fantasy,8.09
Horror,8.09
Military,8.09
Seinen,8.09
Supernatural,8.09
Action,8.09
Mystery,8.09
Sci-Fi,8.09
Super Power,8.09
Action,8.11
Fantasy,8.11
Action,8.09
Historical,8.09
Military,8.09
Sci-Fi,8.09
Space,8.09
Game,8.09
Shounen,8.09
Drama,8.09
Historical,8.09
Romance,8.09
Sci-Fi,8.09
Shounen Ai,8.09
Action,8.09
Comedy,8.09
Ecchi,8.09
Fantasy,8.09
Harem,8.09
Mecha,8.09
School,8.09
Comedy,8.09
Drama,8.09
Romance,8.09
Shounen Ai,8.09
Comedy,8.09
Drama,8.09
Fantasy,8.09
Comedy,8.09
Drama,8.09
Psychological,8.09
Seinen,8.09
Action,8.09
Mecha,8.09
Military,8.09
Music,8.09
Romance,8.09
Sci-Fi,8.09
Space,8.09
Adventure,8.09
Comedy,8.09
Fantasy,8.09
Shounen,8.09
Action,8.09
Comedy,8.09
Shounen,8.09
Sports,8.09
Action,8.09
Comedy,8.09
Sports,8.09
Action,8.08
Comedy,8.08
Shounen,8.08
Sports,8.08
Comedy,8.08
Drama,8.08
Music,8.08
Romance,8.08
Shoujo,8.08
Supernatural,8.08
Drama,8.08
Harem,8.08
Psychological,8.08
Romance,8.08
Horror,8.08
Mystery,8.08
Psychological,8.08
Supernatural,8.08
Comedy,8.08
Drama,8.08
Romance,8.08
Shounen Ai,8.08
Comedy,8.08
Drama,8.08
Mystery,8.08
Psychological,8.08
Comedy,8.08
School,8.08
Shounen,8.08
Action,8.08
Adventure,8.08
Comedy,8.08
Fantasy,8.08
Shounen,8.08
Supernatural,8.08
Action,8.08
Comedy,8.08
Sci-Fi,8.08
Drama,8.07
Fantasy,8.07
Mystery,8.07
Psychological,8.07
Slice of Life,8.07
Comedy,8.07
School,8.07
Shounen,8.07
Sports,8.07
Action,8.07
Mecha,8.07
Military,8.07
Music,8.07
Romance,8.07
Sci-Fi,8.07
Space,8.07
Action,8.07
Mystery,8.07
Psychological,8.07
Shounen,8.07
Supernatural,8.07
Thriller,8.07
Action,8.07
Adventure,8.07
Drama,8.07
Fantasy,8.07
Shoujo,8.07
Comedy,8.07
Parody,8.07
Seinen,8.07
Super Power,8.07
Action,8.07
Drama,8.07
Military,8.07
Sci-Fi,8.07
Space,8.07
Action,8.07
Drama,8.07
Horror,8.07
Mystery,8.07
Psychological,8.07
Seinen,8.07
Supernatural,8.07
Josei,8.07
Slice of Life,8.07
Kids,8.07
School,8.07
Shoujo,8.07
Comedy,8.06
School,8.06
Slice of Life,8.06
Drama,8.06
Slice of Life,8.06
Supernatural,8.06
Adventure,8.06
Comedy,8.06
Mystery,8.06
Police,8.06
Shounen,8.06
Action,8.06
Adventure,8.06
Comedy,8.06
Fantasy,8.06
Historical,8.06
Samurai,8.06
Seinen,8.06
Action,8.06
Comedy,8.06
Dementia,8.06
Mecha,8.06
Parody,8.06
Sci-Fi,8.06
Action,8.06
Mecha,8.06
Military,8.06
Action,8.06
Comedy,8.06
Demons,8.06
Fantasy,8.06
Historical,8.06
Shounen,8.06
Supernatural,8.06
Music,8.06
School,8.06
Slice of Life,8.06
Action,8.06
Mecha,8.06
Military,8.06
Music,8.06
Romance,8.06
Sci-Fi,8.06
Space,8.06
Action,8.06
Adventure,8.06
Fantasy,8.06
Magic,8.06
Shounen,8.06
Comedy,8.06
Romance,8.06
Supernatural,8.06
Adventure,8.06
Comedy,8.06
Drama,8.06
Fantasy,8.06
Historical,8.06
Romance,8.06
Comedy,8.06
Romance,8.06
School,8.06
Shounen,8.06
Action,8.05
Ecchi,8.05
Fantasy,8.05
School,8.05
Shounen,8.05
Supernatural,8.05
Vampire,8.05
Comedy,8.06
Mystery,8.06
Parody,8.06
School,8.06
Sci-Fi,8.06
Slice of Life,8.06
Drama,8.05
Historical,8.05
Adventure,8.05
Comedy,8.05
Ecchi,8.05
Drama,8.05
Comedy,8.05
Drama,8.05
Fantasy,8.05
Shoujo,8.05
Action,8.05
Mystery,8.05
Supernatural,8.05
Thriller,8.05
Action,8.05
Comedy,8.05
Mystery,8.05
Shounen,8.05
Comedy,8.05
School,8.05
Seinen,8.05
Slice of Life,8.05
Comedy,8.05
School,8.05
Shounen,8.05
Slice of Life,8.05
Comedy,8.05
Shounen,8.05
Action,8.04
Comedy,8.04
Demons,8.04
School,8.04
Shounen,8.04
Supernatural,8.04
Drama,8.04
Game,8.04
Mystery,8.04
Psychological,8.04
Thriller,8.04
Action,8.04
Comedy,8.04
Supernatural,8.04
Action,8.04
Adventure,8.04
Seinen,8.04
Action,8.04
Comedy,8.04
Drama,8.04
Magic,8.04
Super Power,8.04
Action,8.04
Adventure,8.04
Fantasy,8.04
Game,8.04
Magic,8.04
Supernatural,8.04
Action,8.04
Comedy,8.04
School,8.04
Shounen,8.04
Sports,8.04
Adventure,8.04
Drama,8.04
Historical,8.04
Mystery,8.04
Comedy,8.04
Drama,8.04
Mystery,8.04
Psychological,8.04
Supernatural,8.04
Comedy,8.04
School,8.04
Shoujo Ai,8.04
Slice of Life,8.04
Action,8.03
Comedy,8.03
Martial Arts,8.03
Shounen,8.03
Super Power,8.03
Historical,8.03
Romance,8.03
School,8.03
Shoujo,8.03
Drama,8.03
Historical,8.03
Romance,8.03
Seinen,8.03
Slice of Life,8.03
Mystery,8.03
Psychological,8.03
Sci-Fi,8.03
Comedy,8.03
Drama,8.03
Seinen,8.03
Slice of Life,8.03
Comedy,8.03
Demons,8.03
Fantasy,8.03
Romance,8.03
Shounen,8.03
Drama,8.03
Music,8.03
School,8.03
Action,8.03
Comedy,8.03
Drama,8.03
Mystery,8.03
Romance,8.03
Sci-Fi,8.03
Thriller,8.03
Adventure,8.03
Drama,8.03
Historical,8.03
Slice of Life,8.03
Adventure,8.03
Comedy,8.03
Fantasy,8.03
Supernatural,8.03
Action,8.03
Adventure,8.03
Comedy,8.03
Drama,8.03
Historical,8.03
Military,8.03
Romance,8.03
Drama,8.03
Mecha,8.03
Military,8.03
Sci-Fi,8.03
Space,8.03
Comedy,8.03
Ecchi,8.03
Romance,8.03
School,8.03
Seinen,8.03
Adventure,8.03
Fantasy,8.03
Sci-Fi,8.03
Shounen,8.03
Comedy,8.03
Parody,8.03
School,8.03
Comedy,8.03
Parody,8.03
Romance,8.03
School,8.03
Comedy,8.03
Parody,8.03
School,8.03
Comedy,8.02
Drama,8.02
Shoujo,8.02
Drama,8.02
Romance,8.02
School,8.02
Action,8.03
Drama,8.03
Historical,8.03
Josei,8.03
Samurai,8.03
Supernatural,8.03
Action,8.02
Mystery,8.02
Romance,8.02
Supernatural,8.02
Thriller,8.02
Action,8.02
Mecha,8.02
Military,8.02
Music,8.02
Romance,8.02
Sci-Fi,8.02
Space,8.02
Adventure,8.02
Comedy,8.02
Romance,8.02
Shounen,8.02
Comedy,8.02
School,8.02
Shounen,8.02
Action,8.02
Comedy,8.02
Martial Arts,8.02
School,8.02
Shounen,8.02
Game,8.02
Psychological,8.02
Seinen,8.02
Thriller,8.02
Comedy,8.01
Parody,8.01
Supernatural,8.01
Action,8.01
Demons,8.01
Shounen,8.01
Super Power,8.01
Romance,8.01
Slice of Life,8.01
Action,8.01
Adventure,8.01
Comedy,8.01
Fantasy,8.01
Martial Arts,8.01
Shounen,8.01
Super Power,8.01
Comedy,8.01
Slice of Life,8.01
Comedy,8.01
School,8.01
Slice of Life,8.01
Comedy,8.01
Drama,8.01
Romance,8.01
School,8.01
Slice of Life,8.01
Supernatural,8.01
Action,8.01
Adventure,8.01
Drama,8.01
Fantasy,8.01
Shoujo,8.01
Comedy,8.01
Josei,8.01
Slice of Life,8.01
Action,8.01
Comedy,8.01
Mystery,8.01
Super Power,8.01
Comedy,8.01
Parody,8.01
School,8.01
Action,8.0
Comedy,8.0
Mystery,8.0
Shounen,8.0
Adventure,8.0
Comedy,8.0
Mystery,8.0
Police,8.0
Shounen,8.0
Comedy,8.0
Romance,8.0
School,8.0
Action,8.0
Mecha,8.0
Sci-Fi,8.0
Shounen,8.0
Super Power,8.0
Comedy,8.0
Historical,8.0
Parody,8.0
Comedy,8.0
Drama,8.0
Shoujo,8.0
Comedy,8.0
Demons,8.0
Fantasy,8.0
Shoujo,8.0
Supernatural,8.0
Adventure,8.0
Comedy,8.0
Fantasy,8.0
Magic,8.0
School,8.0
Drama,8.0
School,8.0
Shoujo Ai,8.0
Slice of Life,8.0
Action,8.0
Drama,8.0
Mecha,8.0
Military,8.0
Sci-Fi,8.0
Space,8.0
Music,8.0
Adventure,7.99
Comedy,7.99
Drama,7.99
Fantasy,7.99
Magic,7.99
Romance,7.99
Shoujo,7.99
Action,7.99
Fantasy,7.99
Mecha,7.99
Military,7.99
Shounen,7.99
Comedy,7.99
Drama,7.99
Slice of Life,7.99
Comedy,7.99
School,7.99
Slice of Life,7.99
Action,7.99
Drama,7.99
Martial Arts,7.99
Sci-Fi,7.99
Shounen,7.99
Drama,7.99
Historical,7.99
Shoujo,7.99
Slice of Life,7.99
Dementia,7.99
Drama,7.99
Mystery,7.99
Psychological,7.99
Sci-Fi,7.99
Supernatural,7.99
Mystery,7.99
Supernatural,7.99
Thriller,7.99
Vampire,7.99
Drama,7.99
Historical,7.99
Comedy,7.98
Romance,7.98
School,7.98
Super Power,7.98
Adventure,7.98
Comedy,7.98
Mystery,7.98
Police,7.98
Shounen,7.98
Adventure,7.98
Comedy,7.98
Mystery,7.98
Police,7.98
Shounen,7.98
Action,7.98
Mecha,7.98
Sci-Fi,7.98
Comedy,7.98
Historical,7.98
Parody,7.98
Action,7.98
Cars,7.98
Drama,7.98
Seinen,7.98
Sports,7.98
Comedy,7.98
Sports,7.98
Adventure,7.98
Drama,7.98
Fantasy,7.98
Action,7.98
Adventure,7.98
Comedy,7.98
Sci-Fi,7.98
Space,7.98
Drama,7.98
Music,7.98
Romance,7.98
Slice of Life,7.98
Comedy,7.98
Slice of Life,7.98
Action,7.97
Adventure,7.97
Fantasy,7.97
Military,7.97
Action,7.97
Adventure,7.97
Fantasy,7.97
Military,7.97
Comedy,7.97
Horror,7.97
Mystery,7.97
Shoujo,7.97
Supernatural,7.97
Action,7.97
Drama,7.97
Sci-Fi,7.97
Seinen,7.97
Super Power,7.97
Comedy,7.97
School,7.97
Slice of Life,7.97
Comedy,7.97
Sports,7.97
Adventure,7.97
Comedy,7.97
Fantasy,7.97
Romance,7.97
Shoujo,7.97
Action,7.97
Adventure,7.97
Comedy,7.97
Shounen,7.97
Adventure,7.97
Drama,7.97
Fantasy,7.97
Kids,7.97
School,7.97
Shoujo,7.97
Shoujo Ai,7.97
Slice of Life,7.97
Comedy,7.97
Military,7.97
Parody,7.97
Sci-Fi,7.97
Space,7.97
Fantasy,7.97
Historical,7.97
Romance,7.97
Action,7.97
Adventure,7.97
Demons,7.97
Fantasy,7.97
Sci-Fi,7.97
Shounen,7.97
Super Power,7.97
Comedy,7.97
Seinen,7.97
Slice of Life,7.97
Action,7.97
Military,7.97
Romance,7.97
Sci-Fi,7.97
Space,7.97
Action,7.97
Comedy,7.97
Drama,7.97
Mecha,7.97
Military,7.97
Sci-Fi,7.97
Shounen,7.97
Space,7.97
Action,7.96
Comedy,7.96
Military,7.96
Romance,7.96
Comedy,7.96
Drama,7.96
Fantasy,7.96
Slice of Life,7.96
Romance,7.96
School,7.96
Shounen,7.96
Sports,7.96
Action,7.96
Mecha,7.96
Military,7.96
Shounen,7.96
Action,7.96
Mecha,7.96
Military,7.96
Super Power,7.96
Comedy,7.96
Parody,7.96
School,7.96
Action,7.96
Adventure,7.96
Seinen,7.96
Mystery,7.96
Shounen,7.96
Action,7.96
Drama,7.96
Mecha,7.96
Sci-Fi,7.96
Space,7.96
Action,7.96
Mecha,7.96
Shounen,7.96
Super Power,7.96
Comedy,7.96
Parody,7.96
Seinen,7.96
Super Power,7.96
Adventure,7.96
Mecha,7.96
Sci-Fi,7.96
Shounen,7.96
Action,7.95
Comedy,7.95
Shounen,7.95
Super Power,7.95
Supernatural,7.95
Comedy,7.95
Drama,7.95
Romance,7.95
School,7.95
Slice of Life,7.95
Action,7.95
Comedy,7.95
Mystery,7.95
Shounen,7.95
Action,7.95
Horror,7.95
Mystery,7.95
Psychological,7.95
Adventure,7.95
Mystery,7.95
Adventure,7.95
Comedy,7.95
Mystery,7.95
Police,7.95
Shounen,7.95
Action,7.95
Adventure,7.95
Comedy,7.95
Fantasy,7.95
Martial Arts,7.95
Shounen,7.95
Super Power,7.95
Comedy,7.95
Historical,7.95
Parody,7.95
Comedy,7.95
Slice of Life,7.95
Comedy,7.95
Harem,7.95
Romance,7.95
Shounen,7.95
Supernatural,7.95
Action,7.95
Fantasy,7.95
Supernatural,7.95
Adventure,7.95
Comedy,7.95
Romance,7.95
Shounen,7.95
Action,7.95
Adventure,7.95
Fantasy,7.95
Military,7.95
Drama,7.95
Romance,7.95
Sci-Fi,7.95
Action,7.95
Military,7.95
Police,7.95
Sci-Fi,7.95
Comedy,7.95
Parody,7.95
Romance,7.95
School,7.95
Action,7.95
Mecha,7.95
Sci-Fi,7.95
Seinen,7.95
Space,7.95
Adventure,7.95
Comedy,7.95
Fantasy,7.95
Kids,7.95
Slice of Life,7.95
Horror,7.95
Mystery,7.95
Romance,7.95
School,7.95
Shounen,7.95
Supernatural,7.95
Action,7.95
Drama,7.95
Fantasy,7.95
Horror,7.95
Romance,7.95
Sci-Fi,7.95
Vampire,7.95
Comedy,7.95
Shoujo Ai,7.95
Slice of Life,7.95
Action,7.94
Fantasy,7.94
Mecha,7.94
Military,7.94
Shounen,7.94
Comedy,7.94
School,7.94
Shounen,7.94
Slice of Life,7.94
Adventure,7.94
Comedy,7.94
Mystery,7.94
Police,7.94
Shounen,7.94
Adventure,7.94
Comedy,7.94
Mystery,7.94
Police,7.94
Shounen,7.94
Action,7.94
Fantasy,7.94
Super Power,7.94
Comedy,7.94
School,7.94
Slice of Life,7.94
Sports,7.94
Action,7.94
Drama,7.94
Historical,7.94
Josei,7.94
Samurai,7.94
Supernatural,7.94
Comedy,7.94
School,7.94
Slice of Life,7.94
Action,7.94
Super Power,7.94
Supernatural,7.94
Action,7.94
Adventure,7.94
Sci-Fi,7.94
Comedy,7.94
Drama,7.94
Romance,7.94
School,7.94
Slice of Life,7.94
Supernatural,7.94
Action,7.94
Drama,7.94
Mecha,7.94
Military,7.94
Sci-Fi,7.94
Space,7.94
Action,7.94
Comedy,7.94
Martial Arts,7.94
Shounen,7.94
Super Power,7.94
Action,7.94
Adventure,7.94
Comedy,7.94
Fantasy,7.94
Kids,7.94
Comedy,7.94
School,7.94
Shoujo Ai,7.94
Slice of Life,7.94
Comedy,7.94
Parody,7.94
School,7.94
Drama,7.93
Game,7.93
Seinen,7.93
Slice of Life,7.93
Action,7.93
Drama,7.93
Historical,7.93
Drama,7.93
Fantasy,7.93
Romance,7.93
Shoujo,7.93
Action,7.93
Adventure,7.93
Comedy,7.93
Fantasy,7.93
Historical,7.93
Samurai,7.93
Seinen,7.93
Adventure,7.93
Fantasy,7.93
Mecha,7.93
Military,7.93
Police,7.93
Psychological,7.93
Sci-Fi,7.93
Comedy,7.94
Drama,7.94
School,7.94
Shounen,7.94
Sports,7.94
Shounen,7.93
Sports,7.93
Comedy,7.93
Fantasy,7.93
Supernatural,7.93
Comedy,7.93
Sci-Fi,7.93
Shounen,7.93
Action,7.93
Adventure,7.93
Comedy,7.93
Shounen,7.93
Action,7.93
Mecha,7.93
Military,7.93
Music,7.93
Romance,7.93
Sci-Fi,7.93
Space,7.93
Action,7.93
Drama,7.93
Mecha,7.93
Military,7.93
Romance,7.93
Sci-Fi,7.93
Space,7.93
Comedy,7.93
Josei,7.93
Music,7.93
Romance,7.93
Comedy,7.93
Drama,7.93
Josei,7.93
Romance,7.93
Slice of Life,7.93
Adventure,7.93
Sci-Fi,7.93
Shounen,7.93
Historical,7.93
Samurai,7.93
Seinen,7.93
Horror,7.93
Mystery,7.93
Supernatural,7.93
Vampire,7.93
Adventure,7.93
Comedy,7.93
Demons,7.93
Fantasy,7.93
Magic,7.93
Shounen,7.93
Comedy,7.93
Ecchi,7.93
Harem,7.93
Romance,7.93
School,7.93
Sci-Fi,7.93
Shounen,7.93
Action,7.93
Mecha,7.93
Action,7.93
Drama,7.93
Military,7.93
Sci-Fi,7.93
Space,7.93
Action,7.93
Adventure,7.93
Drama,7.93
Fantasy,7.93
Mystery,7.93
Sci-Fi,7.93
Action,7.92
Comedy,7.92
Fantasy,7.92
Shoujo,7.92
Action,7.92
Demons,7.92
Fantasy,7.92
Shounen,7.92
Supernatural,7.92
Action,7.92
Adventure,7.92
Demons,7.92
Fantasy,7.92
Shounen,7.92
Super Power,7.92
Supernatural,7.92
Adventure,8.1
Comedy,8.1
Mystery,8.1
Police,8.1
Shounen,8.1
Mecha,7.91
Military,7.91
Mystery,7.91
Police,7.91
Sci-Fi,7.91
Seinen,7.91
Comedy,7.92
Romance,7.92
Seinen,7.92
Drama,7.92
Historical,7.92
Action,7.92
Comedy,7.92
Harem,7.92
Parody,7.92
Romance,7.92
Comedy,7.92
Fantasy,7.92
Seinen,7.92
Music,7.92
Adventure,7.92
Comedy,7.92
Fantasy,7.92
Magic,7.92
School,7.92
Comedy,7.92
Parody,7.92
School,7.92
Slice of Life,7.92
Action,7.92
Cars,7.92
Seinen,7.92
Sports,7.92
Adventure,7.92
Fantasy,7.92
Mystery,7.92
Shounen,7.92
Supernatural,7.92
Historical,7.92
Romance,7.92
Action,7.91
Adventure,7.91
Demons,7.91
Fantasy,7.91
Military,7.91
Seinen,7.91
Supernatural,7.91
Cars,7.91
Shounen,7.91
Sports,7.91
Drama,7.91
School,7.91
Super Power,7.91
Action,7.91
Comedy,7.91
Mystery,7.91
Shounen,7.91
Adventure,7.91
Drama,7.91
Fantasy,7.91
Action,7.91
Adventure,7.91
Comedy,7.91
Drama,7.91
Seinen,7.91
Adventure,7.91
Mystery,7.91
Action,7.92
Drama,7.92
Mecha,7.92
Military,7.92
Sci-Fi,7.92
Space,7.92
Comedy,7.91
Harem,7.91
Romance,7.91
School,7.91
Shounen,7.91
Action,7.91
Adventure,7.91
Comedy,7.91
Fantasy,7.91
Kids,7.91
Comedy,7.91
Ecchi,7.91
Harem,7.91
Romance,7.91
School,7.91
Sci-Fi,7.91
Shounen,7.91
Comedy,7.91
Harem,7.91
Mystery,7.91
Romance,7.91
School,7.91
Shounen,7.91
Supernatural,7.91
Drama,7.9
Historical,7.9
Psychological,7.9
Seinen,7.9
Thriller,7.9
Adventure,7.9
Comedy,7.9
Drama,7.9
Fantasy,7.9
Comedy,7.9
Romance,7.9
School,7.9
Slice of Life,7.9
Comedy,7.9
Kids,7.9
Slice of Life,7.9
Drama,7.9
Mecha,7.9
Sci-Fi,7.9
Space,7.9
Adventure,7.9
Drama,7.9
Sci-Fi,7.9
Space,7.9
Drama,7.9
Romance,7.9
School,7.9
Shoujo,7.9
Drama,7.9
Romance,7.9
Shoujo,7.9
Comedy,7.9
School,7.9
Slice of Life,7.9
Comedy,7.9
School,7.9
Slice of Life,7.9
Adventure,7.9
Drama,7.9
Historical,7.9
Kids,7.9
Slice of Life,7.9
Action,7.9
Adventure,7.9
Cars,7.9
Seinen,7.9
Sports,7.9
Action,7.9
Fantasy,7.9
Seinen,7.9
Supernatural,7.9
Comedy,7.9
Martial Arts,7.9
School,7.9
Shounen,7.9
Adventure,7.9
Fantasy,7.9
Shounen,7.9
Supernatural,7.9
Comedy,7.89
Drama,7.89
Romance,7.89
School,7.89
Shoujo,7.89
Slice of Life,7.89
Drama,7.89
Magic,7.89
Romance,7.89
Shoujo,7.89
Action,7.89
Adventure,7.89
Comedy,7.89
Fantasy,7.89
Kids,7.89
Drama,7.89
Music,7.89
Romance,7.89
Slice of Life,7.89
Action,7.89
Comedy,7.89
Fantasy,7.89
Magic,7.89
School,7.89
Shoujo,7.89
Slice of Life,7.89
Action,7.89
Adventure,7.89
Comedy,7.89
Demons,7.89
Fantasy,7.89
Magic,7.89
Romance,7.89
Shounen,7.89
Supernatural,7.89
Adventure,7.89
Comedy,7.89
Demons,7.89
Fantasy,7.89
Magic,7.89
Romance,7.89
Shounen,7.89
Supernatural,7.89
Adventure,7.89
Comedy,7.89
Demons,7.89
Drama,7.89
Fantasy,7.89
Historical,7.89
Romance,7.89
Shounen,7.89
Supernatural,7.89
Comedy,7.89
Music,7.89
School,7.89
Slice of Life,7.89
Drama,7.89
Military,7.89
Romance,7.89
Sci-Fi,7.89
Action,7.89
Adventure,7.89
Comedy,7.89
Mystery,7.89
Shounen,7.89
Action,7.89
Mecha,7.89
Military,7.89
Sci-Fi,7.89
Space,7.89
Action,7.89
Adventure,7.89
Drama,7.89
Mecha,7.89
Military,7.89
Sci-Fi,7.89
Space,7.89
Action,7.89
Adventure,7.89
Shounen,7.89
Comedy,7.89
School,7.89
Shounen,7.89
Slice of Life,7.89
Action,7.89
Adventure,7.89
Comedy,7.89
Drama,7.89
Romance,7.89
Sci-Fi,7.89
Comedy,7.89
Shoujo,7.89
Horror,7.88
Mystery,7.88
School,7.88
Supernatural,7.88
Thriller,7.88
Action,7.88
Comedy,7.88
School,7.88
Shounen,7.88
Action,7.88
Demons,7.88
Fantasy,7.88
Shounen,7.88
Supernatural,7.88
Action,7.88
Adventure,7.88
Drama,7.88
Fantasy,7.88
Historical,7.88
Shounen,7.88
Comedy,7.88
Parody,7.88
Shounen,7.88
Supernatural,7.88
Drama,7.88
Action,7.88
Adventure,7.88
Comedy,7.88
Fantasy,7.88
Romance,7.88
Action,7.88
Mystery,7.88
Supernatural,7.88
Comedy,7.88
Historical,7.88
Parody,7.88
Comedy,7.88
Music,7.88
School,7.88
Slice of Life,7.88
Adventure,7.88
Comedy,7.88
Demons,7.88
Fantasy,7.88
Shoujo,7.88
Fantasy,7.88
Slice of Life,7.88
Supernatural,7.88
Adventure,7.88
Comedy,7.88
Dementia,7.88
Psychological,7.88
Romance,7.88
Drama,7.88
School,7.88
Shoujo,7.88
Shoujo Ai,7.88
Comedy,7.88
Action,7.88
Drama,7.88
Fantasy,7.88
Shounen,7.88
Super Power,7.88
Comedy,7.88
Drama,7.88
Slice of Life,7.88
Action,7.88
Martial Arts,7.88
Romance,7.88
Shounen,7.88
Super Power,7.88
Adventure,7.88
Comedy,7.88
Drama,7.88
Shounen,7.88
Supernatural,7.88
Action,7.87
Mecha,7.87
Military,7.87
Action,7.87
Horror,7.87
Mystery,7.87
Psychological,7.87
Action,7.87
Adventure,7.87
Drama,7.87
Fantasy,7.87
Action,7.87
Comedy,7.87
Demons,7.87
Ecchi,7.87
Harem,7.87
Romance,7.87
School,7.87
Comedy,7.87
Romance,7.87
Drama,7.87
Military,7.87
Police,7.87
Psychological,7.87
Romance,7.87
Comedy,7.87
Music,7.87
School,7.87
Slice of Life,7.87
Adventure,7.87
Drama,7.87
Fantasy,7.87
Comedy,7.87
Parody,7.87
School,7.87
Slice of Life,7.87
Action,7.87
Drama,7.87
Mecha,7.87
Military,7.87
Sci-Fi,7.87
Space,7.87
Action,7.87
Drama,7.87
Mecha,7.87
Military,7.87
Sci-Fi,7.87
Space,7.87
Adventure,7.87
Comedy,7.87
Drama,7.87
Music,7.87
School,7.87
Seinen,7.87
Comedy,7.87
Fantasy,7.87
Martial Arts,7.87
Slice of Life,7.87
Comedy,7.87
Martial Arts,7.87
Romance,7.87
Shounen,7.87
Action,7.87
Mecha,7.87
Sci-Fi,7.87
Seinen,7.87
Space,7.87
Adventure,7.87
Comedy,7.87
Demons,7.87
Fantasy,7.87
Magic,7.87
Comedy,7.87
Drama,7.87
Ecchi,7.87
Harem,7.87
Romance,7.87
Sci-Fi,7.87
Shounen,7.87
Supernatural,7.87
Action,7.87
Drama,7.87
Mecha,7.87
Military,7.87
Sci-Fi,7.87
Space,7.87
